consumer_id,recommender_id,cycle,satisfaction_score,rec_state,controlled
295,popular_1_exp_Experiment_1_seed_42,1,0.05816628112977038,connected,mainstream
509,popular_1_exp_Experiment_1_seed_42,1,0.0523277183406797,connected,mainstream
370,popular_1_exp_Experiment_1_seed_42,1,0.05994898616125834,connected,mainstream
454,popular_1_exp_Experiment_1_seed_42,1,0.05800795652567733,connected,mainstream
93,popular_1_exp_Experiment_1_seed_42,1,0.05361772618974118,connected,mainstream
543,popular_1_exp_Experiment_1_seed_42,1,0.0511240495716804,connected,mainstream
189,popular_1_exp_Experiment_1_seed_42,1,0.054278152449182555,connected,mainstream
134,popular_1_exp_Experiment_1_seed_42,1,0.0581523374958865,connected,mainstream
328,popular_1_exp_Experiment_1_seed_42,1,0.060093712353615956,connected,mainstream
571,popular_1_exp_Experiment_1_seed_42,1,0.06362425163246613,connected,mainstream
206,popular_1_exp_Experiment_1_seed_42,1,0.05835884995181977,connected,mainstream
294,popular_1_exp_Experiment_1_seed_42,1,0.051986377160165693,connected,mainstream
427,popular_1_exp_Experiment_1_seed_42,1,0.05558836312403496,connected,mainstream
536,popular_1_exp_Experiment_1_seed_42,1,0.059860332479769573,connected,mainstream
341,popular_1_exp_Experiment_1_seed_42,1,0.05127935488078086,connected,mainstream
402,popular_1_exp_Experiment_1_seed_42,1,0.05112844179080395,connected,mainstream
461,popular_1_exp_Experiment_1_seed_42,1,0.05873136853138019,connected,mainstream
425,popular_1_exp_Experiment_1_seed_42,1,0.05358674641111787,connected,mainstream
483,popular_1_exp_Experiment_1_seed_42,1,0.05366618501338618,connected,mainstream
492,popular_1_exp_Experiment_1_seed_42,1,0.08191684943676314,connected,mainstream
508,popular_1_exp_Experiment_1_seed_42,1,0.04961843931796064,connected,mainstream
115,popular_1_exp_Experiment_1_seed_42,1,0.05208200366847283,connected,mainstream
11,popular_1_exp_Experiment_1_seed_42,1,0.014980204679926981,connected,niche
210,popular_1_exp_Experiment_1_seed_42,1,0.07718997442677528,connected,mainstream
238,popular_1_exp_Experiment_1_seed_42,1,0.05438254544294104,connected,mainstream
180,popular_1_exp_Experiment_1_seed_42,1,0.05780731288567866,connected,mainstream
121,popular_1_exp_Experiment_1_seed_42,1,0.05619671645288297,connected,mainstream
539,popular_1_exp_Experiment_1_seed_42,1,0.052689667012074705,connected,mainstream
26,popular_1_exp_Experiment_1_seed_42,1,0.015822859732501596,connected,niche
202,popular_1_exp_Experiment_1_seed_42,1,0.07138153255917944,connected,mainstream
556,popular_1_exp_Experiment_1_seed_42,1,0.05058460195295666,connected,mainstream
366,popular_1_exp_Experiment_1_seed_42,1,0.05430033394619976,connected,mainstream
475,popular_1_exp_Experiment_1_seed_42,1,0.04650935173642374,connected,mainstream
344,popular_1_exp_Experiment_1_seed_42,1,0.06131059614724051,connected,mainstream
15,popular_1_exp_Experiment_1_seed_42,1,0.015561740111587405,connected,niche
523,popular_1_exp_Experiment_1_seed_42,1,0.05436903848834323,connected,mainstream
301,popular_1_exp_Experiment_1_seed_42,1,0.06728536839078043,connected,mainstream
262,popular_1_exp_Experiment_1_seed_42,1,0.0510854658464984,connected,mainstream
592,popular_1_exp_Experiment_1_seed_42,1,0.06017825040656286,connected,mainstream
154,popular_1_exp_Experiment_1_seed_42,1,0.05073366865329513,connected,mainstream
257,popular_1_exp_Experiment_1_seed_42,1,0.06422610811353642,connected,mainstream
313,popular_1_exp_Experiment_1_seed_42,1,0.05459944750476319,connected,mainstream
488,popular_1_exp_Experiment_1_seed_42,1,0.05118839001662792,connected,mainstream
174,popular_1_exp_Experiment_1_seed_42,1,0.05904081467142714,connected,mainstream
190,popular_1_exp_Experiment_1_seed_42,1,0.04997199783259474,connected,mainstream
594,popular_1_exp_Experiment_1_seed_42,1,0.050198670466970165,connected,mainstream
46,popular_1_exp_Experiment_1_seed_42,1,0.021442195701954086,connected,niche
457,popular_1_exp_Experiment_1_seed_42,1,0.05545437563060529,connected,mainstream
72,popular_1_exp_Experiment_1_seed_42,1,0.04986154295200234,connected,mainstream
73,popular_1_exp_Experiment_1_seed_42,1,0.06251525759195889,connected,mainstream
9,popular_1_exp_Experiment_1_seed_42,1,0.013048402409100058,connected,niche
377,popular_1_exp_Experiment_1_seed_42,1,0.06358307407519394,connected,mainstream
245,popular_1_exp_Experiment_1_seed_42,1,0.05268882906083747,connected,mainstream
128,popular_1_exp_Experiment_1_seed_42,1,0.07259979326981512,connected,mainstream
175,popular_1_exp_Experiment_1_seed_42,1,0.049115589178873466,connected,mainstream
515,popular_1_exp_Experiment_1_seed_42,1,0.05204328338126085,connected,mainstream
559,popular_1_exp_Experiment_1_seed_42,1,0.055042440331998156,connected,mainstream
36,popular_1_exp_Experiment_1_seed_42,1,0.025221859309451422,connected,niche
303,popular_1_exp_Experiment_1_seed_42,1,0.06593054323783683,connected,mainstream
432,popular_1_exp_Experiment_1_seed_42,1,0.059760858477601285,connected,mainstream
395,popular_1_exp_Experiment_1_seed_42,1,0.05111780255697459,connected,mainstream
450,popular_1_exp_Experiment_1_seed_42,1,0.04960167230582446,connected,mainstream
527,popular_1_exp_Experiment_1_seed_42,1,0.061252383742258165,connected,mainstream
555,popular_1_exp_Experiment_1_seed_42,1,0.05489253002185621,connected,mainstream
478,popular_1_exp_Experiment_1_seed_42,1,0.05148290442623249,connected,mainstream
364,popular_1_exp_Experiment_1_seed_42,1,0.051017132516587925,connected,mainstream
88,popular_1_exp_Experiment_1_seed_42,1,0.052653743840589275,connected,mainstream
147,popular_1_exp_Experiment_1_seed_42,1,0.050706215248747945,connected,mainstream
573,popular_1_exp_Experiment_1_seed_42,1,0.05502330854898644,connected,mainstream
18,popular_1_exp_Experiment_1_seed_42,1,0.015245385346447718,connected,niche
535,popular_1_exp_Experiment_1_seed_42,1,0.0508067693632023,connected,mainstream
460,popular_1_exp_Experiment_1_seed_42,1,0.05053340345033477,connected,mainstream
305,popular_1_exp_Experiment_1_seed_42,1,0.055730423579985,connected,mainstream
24,popular_1_exp_Experiment_1_seed_42,1,0.016984162769542357,connected,niche
42,popular_1_exp_Experiment_1_seed_42,1,0.053022768139041755,connected,niche
593,popular_1_exp_Experiment_1_seed_42,1,0.054072695182021395,connected,mainstream
418,popular_1_exp_Experiment_1_seed_42,1,0.057128840309203406,connected,mainstream
278,popular_1_exp_Experiment_1_seed_42,1,0.05576504378247955,connected,mainstream
5,popular_1_exp_Experiment_1_seed_42,1,0.016491316240085045,connected,niche
570,popular_1_exp_Experiment_1_seed_42,1,0.056473428289374315,connected,mainstream
336,popular_1_exp_Experiment_1_seed_42,1,0.06366256158363111,connected,mainstream
569,popular_1_exp_Experiment_1_seed_42,1,0.059810267535667094,connected,mainstream
320,popular_1_exp_Experiment_1_seed_42,1,0.06739476951054096,connected,mainstream
41,popular_1_exp_Experiment_1_seed_42,1,0.016984930312458176,connected,niche
274,popular_1_exp_Experiment_1_seed_42,1,0.06735523393424775,connected,mainstream
44,popular_1_exp_Experiment_1_seed_42,1,0.02747866111310611,connected,niche
437,popular_1_exp_Experiment_1_seed_42,1,0.056822498809087074,connected,mainstream
60,popular_1_exp_Experiment_1_seed_42,1,0.053051483700524586,connected,mainstream
459,popular_1_exp_Experiment_1_seed_42,1,0.05746106936239271,connected,mainstream
507,popular_1_exp_Experiment_1_seed_42,1,0.05135332538645917,connected,mainstream
526,popular_1_exp_Experiment_1_seed_42,1,0.05257776139420001,connected,mainstream
334,popular_1_exp_Experiment_1_seed_42,1,0.061020423553340745,connected,mainstream
162,popular_1_exp_Experiment_1_seed_42,1,0.055890307705663805,connected,mainstream
20,popular_1_exp_Experiment_1_seed_42,1,0.031187764828084774,connected,niche
146,popular_1_exp_Experiment_1_seed_42,1,0.06041818403006691,connected,mainstream
242,popular_1_exp_Experiment_1_seed_42,1,0.05173868257119046,connected,mainstream
169,popular_1_exp_Experiment_1_seed_42,1,0.07330670290540288,connected,mainstream
125,popular_1_exp_Experiment_1_seed_42,1,0.05102945719933321,connected,mainstream
465,popular_1_exp_Experiment_1_seed_42,1,0.051186851365603254,connected,mainstream
438,popular_1_exp_Experiment_1_seed_42,1,0.05287539561186085,connected,mainstream
529,popular_1_exp_Experiment_1_seed_42,1,0.049438607379361184,connected,mainstream
139,popular_1_exp_Experiment_1_seed_42,1,0.05366479331427507,connected,mainstream
213,popular_1_exp_Experiment_1_seed_42,1,0.05117936803424466,connected,mainstream
269,popular_1_exp_Experiment_1_seed_42,1,0.05090599420900952,connected,mainstream
445,popular_1_exp_Experiment_1_seed_42,1,0.06366115287779622,connected,mainstream
7,popular_1_exp_Experiment_1_seed_42,1,0.019071043888648956,connected,niche
533,popular_1_exp_Experiment_1_seed_42,1,0.05071227671853356,connected,mainstream
135,popular_1_exp_Experiment_1_seed_42,1,0.06498509414768879,connected,mainstream
317,popular_1_exp_Experiment_1_seed_42,1,0.050756015941581,connected,mainstream
178,popular_1_exp_Experiment_1_seed_42,1,0.05371124421064658,connected,mainstream
553,popular_1_exp_Experiment_1_seed_42,1,0.05324863522672712,connected,mainstream
413,popular_1_exp_Experiment_1_seed_42,1,0.05318760784041176,connected,mainstream
321,popular_1_exp_Experiment_1_seed_42,1,0.05615615403192112,connected,mainstream
199,popular_1_exp_Experiment_1_seed_42,1,0.05071219342750244,connected,mainstream
382,popular_1_exp_Experiment_1_seed_42,1,0.05261473720985541,connected,mainstream
451,popular_1_exp_Experiment_1_seed_42,1,0.05099954353113032,connected,mainstream
458,popular_1_exp_Experiment_1_seed_42,1,0.05443869350754598,connected,mainstream
89,popular_1_exp_Experiment_1_seed_42,1,0.052824653523164046,connected,mainstream
228,popular_1_exp_Experiment_1_seed_42,1,0.05636008257398025,connected,mainstream
277,popular_1_exp_Experiment_1_seed_42,1,0.05550242633628349,connected,mainstream
163,popular_1_exp_Experiment_1_seed_42,1,0.06281412280738519,connected,mainstream
144,popular_1_exp_Experiment_1_seed_42,1,0.05944463142067998,connected,mainstream
408,popular_1_exp_Experiment_1_seed_42,1,0.062009508334048356,connected,mainstream
173,popular_1_exp_Experiment_1_seed_42,1,0.06445975835490902,connected,mainstream
158,popular_1_exp_Experiment_1_seed_42,1,0.06027507226664545,connected,mainstream
260,popular_1_exp_Experiment_1_seed_42,1,0.05615108746865994,connected,mainstream
482,popular_1_exp_Experiment_1_seed_42,1,0.06224436829133353,connected,mainstream
211,popular_1_exp_Experiment_1_seed_42,1,0.05872730907007212,connected,mainstream
118,popular_1_exp_Experiment_1_seed_42,1,0.05434807359770146,connected,mainstream
109,popular_1_exp_Experiment_1_seed_42,1,0.05548945212036569,connected,mainstream
469,popular_1_exp_Experiment_1_seed_42,1,0.06311318315515436,connected,mainstream
424,popular_1_exp_Experiment_1_seed_42,1,0.0590391357741058,connected,mainstream
503,popular_1_exp_Experiment_1_seed_42,1,0.06372536262323802,connected,mainstream
270,popular_1_exp_Experiment_1_seed_42,1,0.060205229219500146,connected,mainstream
524,popular_1_exp_Experiment_1_seed_42,1,0.05020183980648368,connected,mainstream
